# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
4fbe986;1;2022-04-01 12:50:15 UTC;-1;0.62;0.00;4.84;0.00;0.00;94.53
4fbe986;1;2022-04-01 12:50:16 UTC;-1;0.99;0.00;4.80;0.00;0.00;94.21
4fbe986;1;2022-04-01 12:50:17 UTC;-1;3.45;0.00;5.43;0.12;0.00;91.00
4fbe986;1;2022-04-01 12:50:18 UTC;-1;0.50;0.00;3.73;0.00;0.00;95.78
4fbe986;1;2022-04-01 12:50:19 UTC;-1;0.75;0.00;2.63;0.00;0.00;96.61
4fbe986;1;2022-04-01 12:50:20 UTC;-1;1.48;0.00;4.69;0.00;0.00;93.83
4fbe986;1;2022-04-01 12:50:21 UTC;-1;1.76;0.00;0.75;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:50:22 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
4fbe986;1;2022-04-01 12:50:23 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:50:24 UTC;-1;0.63;0.00;0.76;0.00;0.00;98.61
4fbe986;1;2022-04-01 12:50:25 UTC;-1;0.50;0.00;0.38;0.00;0.00;99.12
4fbe986;1;2022-04-01 12:50:26 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:50:27 UTC;-1;0.50;0.00;0.88;0.00;0.00;98.61
4fbe986;1;2022-04-01 12:50:28 UTC;-1;1.14;0.00;2.41;0.00;0.00;96.46
4fbe986;1;2022-04-01 12:50:29 UTC;-1;0.88;0.00;3.03;0.00;0.00;96.08
4fbe986;1;2022-04-01 12:50:30 UTC;-1;1.24;0.00;4.23;0.00;0.00;94.53
4fbe986;1;2022-04-01 12:50:31 UTC;-1;1.37;0.00;4.72;0.00;0.00;93.91
4fbe986;1;2022-04-01 12:50:32 UTC;-1;1.24;0.00;4.71;0.00;0.00;94.04
4fbe986;1;2022-04-01 12:50:33 UTC;-1;1.23;0.00;5.54;0.00;0.00;93.23
4fbe986;1;2022-04-01 12:50:34 UTC;-1;1.37;0.00;3.12;0.00;0.00;95.51
4fbe986;1;2022-04-01 12:50:35 UTC;-1;0.88;0.00;2.75;0.00;0.00;96.37
4fbe986;1;2022-04-01 12:50:36 UTC;-1;1.68;0.00;6.72;0.00;0.00;91.60
4fbe986;1;2022-04-01 12:50:37 UTC;-1;1.21;0.00;5.95;0.00;0.00;92.84
4fbe986;1;2022-04-01 12:50:38 UTC;-1;2.48;0.00;3.84;0.12;0.00;93.56
4fbe986;1;2022-04-01 12:50:39 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:50:40 UTC;-1;0.25;0.00;0.38;0.00;0.00;99.38
4fbe986;1;2022-04-01 12:50:41 UTC;-1;0.38;0.00;0.38;0.00;0.00;99.24
4fbe986;1;2022-04-01 12:50:42 UTC;-1;0.51;0.00;0.63;0.00;0.00;98.86
4fbe986;1;2022-04-01 12:50:43 UTC;-1;0.50;0.00;0.50;0.00;0.00;98.99
4fbe986;1;2022-04-01 12:50:44 UTC;-1;0.77;0.00;1.54;0.00;0.00;97.69
4fbe986;1;2022-04-01 12:50:45 UTC;-1;1.14;0.00;1.90;0.00;0.00;96.96
4fbe986;1;2022-04-01 12:50:46 UTC;-1;0.89;0.00;2.68;0.00;0.00;96.43
4fbe986;1;2022-04-01 12:50:47 UTC;-1;3.71;0.00;4.35;0.13;0.00;91.82
4fbe986;1;2022-04-01 12:50:48 UTC;-1;1.02;0.00;3.33;0.00;0.00;95.65
4fbe986;1;2022-04-01 12:50:49 UTC;-1;0.90;0.00;2.44;0.00;0.00;96.66
4fbe986;1;2022-04-01 12:50:50 UTC;-1;0.77;0.00;2.56;0.00;0.00;96.68
4fbe986;1;2022-04-01 12:50:51 UTC;-1;0.89;0.00;2.55;0.00;0.00;96.55
4fbe986;1;2022-04-01 12:50:52 UTC;-1;0.76;0.00;2.28;0.00;0.00;96.97
4fbe986;1;2022-04-01 12:50:53 UTC;-1;0.88;0.00;2.27;0.00;0.00;96.84
4fbe986;1;2022-04-01 12:50:54 UTC;-1;1.01;0.00;3.27;0.00;0.00;95.72
4fbe986;1;2022-04-01 12:50:55 UTC;-1;0.75;0.00;1.62;0.00;0.00;97.62
4fbe986;1;2022-04-01 12:50:56 UTC;-1;1.63;0.00;0.88;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:50:57 UTC;-1;0.25;0.00;0.25;0.00;0.00;99.50
4fbe986;1;2022-04-01 12:50:58 UTC;-1;0.38;0.00;0.38;0.00;0.00;99.25
4fbe986;1;2022-04-01 12:50:59 UTC;-1;0.86;0.00;2.71;0.00;0.00;96.42
4fbe986;1;2022-04-01 12:51:00 UTC;-1;1.12;0.00;4.98;0.00;0.00;93.91
4fbe986;1;2022-04-01 12:51:01 UTC;-1;1.12;0.00;6.58;0.00;0.00;92.31
4fbe986;1;2022-04-01 12:51:02 UTC;-1;0.98;0.00;5.53;0.00;0.00;93.49
4fbe986;1;2022-04-01 12:51:03 UTC;-1;1.00;0.00;5.25;0.00;0.00;93.75
4fbe986;1;2022-04-01 12:51:04 UTC;-1;1.48;0.00;7.03;0.00;0.00;91.49
4fbe986;1;2022-04-01 12:51:05 UTC;-1;1.25;0.00;5.48;0.00;0.00;93.28
4fbe986;1;2022-04-01 12:51:06 UTC;-1;1.25;0.00;5.37;0.00;0.00;93.38
4fbe986;1;2022-04-01 12:51:07 UTC;-1;1.12;0.00;5.62;0.00;0.00;93.26
4fbe986;1;2022-04-01 12:51:08 UTC;-1;1.48;0.00;5.81;0.00;0.00;92.71
4fbe986;1;2022-04-01 12:51:09 UTC;-1;0.88;0.00;2.77;0.00;0.00;96.34
4fbe986;1;2022-04-01 12:51:10 UTC;-1;0.63;0.00;2.66;0.00;0.00;96.71
4fbe986;1;2022-04-01 12:51:11 UTC;-1;0.88;0.00;3.02;0.00;0.00;96.11
4fbe986;1;2022-04-01 12:51:12 UTC;-1;0.51;0.00;2.40;0.00;0.00;97.10
4fbe986;1;2022-04-01 12:51:13 UTC;-1;0.50;0.00;1.24;0.00;0.00;98.26
4fbe986;1;2022-04-01 12:51:14 UTC;-1;2.02;0.00;1.13;0.00;0.00;96.85
4fbe986;1;2022-04-01 12:51:15 UTC;-1;0.37;0.00;0.37;0.00;0.00;99.25
4fbe986;1;2022-04-01 12:51:16 UTC;-1;0.50;0.00;0.50;0.00;0.00;98.99
4fbe986;1;2022-04-01 12:51:17 UTC;-1;1.63;0.00;1.76;0.13;0.00;96.49
4fbe986;1;2022-04-01 12:51:18 UTC;-1;2.77;0.00;1.77;0.13;0.00;95.33
4fbe986;1;2022-04-01 12:51:19 UTC;-1;0.38;0.00;1.64;0.00;0.00;97.98
4fbe986;1;2022-04-01 12:51:20 UTC;-1;0.76;0.00;2.29;0.00;0.00;96.95
4fbe986;1;2022-04-01 12:51:21 UTC;-1;1.39;0.00;4.43;0.00;0.00;94.18
4fbe986;1;2022-04-01 12:51:22 UTC;-1;0.76;0.00;5.31;0.00;0.00;93.93
4fbe986;1;2022-04-01 12:51:23 UTC;-1;1.14;0.00;4.56;0.00;0.00;94.30
4fbe986;1;2022-04-01 12:51:24 UTC;-1;1.01;0.00;5.19;0.00;0.00;93.80
4fbe986;1;2022-04-01 12:51:25 UTC;-1;1.01;0.00;5.40;0.00;0.00;93.59
4fbe986;1;2022-04-01 12:51:26 UTC;-1;0.88;0.00;4.41;0.00;0.00;94.71
4fbe986;1;2022-04-01 12:51:27 UTC;-1;0.88;0.00;3.14;0.00;0.00;95.98
4fbe986;1;2022-04-01 12:51:28 UTC;-1;0.76;0.00;3.15;0.00;0.00;96.10
4fbe986;1;2022-04-01 12:51:29 UTC;-1;0.75;0.00;3.14;0.00;0.00;96.11
4fbe986;1;2022-04-01 12:51:30 UTC;-1;1.26;0.00;2.89;0.00;0.00;95.85
4fbe986;1;2022-04-01 12:51:31 UTC;-1;0.75;0.00;0.75;0.00;0.00;98.50
4fbe986;1;2022-04-01 12:51:32 UTC;-1;0.62;0.00;0.37;0.00;0.00;99.00
4fbe986;1;2022-04-01 12:51:33 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:51:34 UTC;-1;0.50;0.00;0.63;0.00;0.00;98.87
4fbe986;1;2022-04-01 12:51:35 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:51:36 UTC;-1;0.50;0.00;0.37;0.00;0.00;99.13
4fbe986;1;2022-04-01 12:51:37 UTC;-1;5.88;0.00;3.00;0.63;0.00;90.49
4fbe986;1;2022-04-01 12:51:38 UTC;-1;0.25;0.00;0.38;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:51:39 UTC;-1;0.50;0.00;2.65;0.00;0.00;96.85
4fbe986;1;2022-04-01 12:51:40 UTC;-1;0.38;0.00;1.64;0.00;0.00;97.99
4fbe986;1;2022-04-01 12:51:41 UTC;-1;0.64;0.00;8.26;0.00;0.00;91.11
4fbe986;1;2022-04-01 12:51:42 UTC;-1;0.50;0.00;2.13;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:51:43 UTC;-1;0.64;0.00;7.56;0.00;0.00;91.79
4fbe986;1;2022-04-01 12:51:44 UTC;-1;1.26;0.00;7.21;0.00;0.00;91.53
4fbe986;1;2022-04-01 12:51:45 UTC;-1;0.89;0.00;8.43;0.00;0.00;90.68
4fbe986;1;2022-04-01 12:51:46 UTC;-1;0.63;0.00;7.74;0.00;0.00;91.62
4fbe986;1;2022-04-01 12:51:47 UTC;-1;0.51;0.00;7.92;0.00;0.00;91.57
4fbe986;1;2022-04-01 12:51:48 UTC;-1;3.68;0.00;6.35;0.13;0.00;89.83
4fbe986;1;2022-04-01 12:51:49 UTC;-1;0.51;0.00;3.03;0.00;0.00;96.46
4fbe986;1;2022-04-01 12:51:50 UTC;-1;0.50;0.00;1.13;0.00;0.00;98.37
4fbe986;1;2022-04-01 12:51:51 UTC;-1;0.25;0.00;0.50;0.00;0.00;99.25
4fbe986;1;2022-04-01 12:51:52 UTC;-1;0.51;0.00;3.30;0.00;0.00;96.20
4fbe986;1;2022-04-01 12:51:53 UTC;-1;0.38;0.00;3.82;0.00;0.00;95.80
4fbe986;1;2022-04-01 12:51:54 UTC;-1;0.50;0.00;5.04;0.00;0.00;94.45
4fbe986;1;2022-04-01 12:51:55 UTC;-1;0.77;0.00;7.05;0.00;0.00;92.18
4fbe986;1;2022-04-01 12:51:56 UTC;-1;1.02;0.00;8.44;0.00;0.00;90.54
4fbe986;1;2022-04-01 12:51:57 UTC;-1;0.63;0.00;8.37;0.00;0.00;91.00
4fbe986;1;2022-04-01 12:51:58 UTC;-1;0.63;0.00;8.49;0.00;0.00;90.87
4fbe986;1;2022-04-01 12:51:59 UTC;-1;0.64;0.00;6.75;0.00;0.00;92.61
4fbe986;1;2022-04-01 12:52:00 UTC;-1;0.52;0.00;7.99;0.00;0.00;91.49
4fbe986;1;2022-04-01 12:52:01 UTC;-1;0.76;0.00;8.24;0.00;0.00;91.00
4fbe986;1;2022-04-01 12:52:02 UTC;-1;0.63;0.00;4.29;0.00;0.00;95.08
4fbe986;1;2022-04-01 12:52:03 UTC;-1;0.38;0.00;1.38;0.00;0.00;98.25
4fbe986;1;2022-04-01 12:52:04 UTC;-1;0.87;0.00;1.00;0.00;0.00;98.13
4fbe986;1;2022-04-01 12:52:05 UTC;-1;0.50;0.00;1.13;0.00;0.00;98.37
4fbe986;1;2022-04-01 12:52:06 UTC;-1;0.38;0.00;1.50;0.00;0.00;98.12
4fbe986;1;2022-04-01 12:52:07 UTC;-1;0.50;0.00;2.01;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:08 UTC;-1;0.38;0.00;2.50;0.00;0.00;97.12
4fbe986;1;2022-04-01 12:52:09 UTC;-1;0.25;0.00;2.26;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:10 UTC;-1;0.50;0.00;2.01;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:11 UTC;-1;0.38;0.00;1.88;0.00;0.00;97.74
4fbe986;1;2022-04-01 12:52:12 UTC;-1;0.63;0.00;1.88;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:13 UTC;-1;0.38;0.00;1.88;0.00;0.00;97.74
4fbe986;1;2022-04-01 12:52:14 UTC;-1;0.50;0.00;2.26;0.00;0.00;97.24
4fbe986;1;2022-04-01 12:52:15 UTC;-1;1.13;0.00;3.90;0.13;0.00;94.84
4fbe986;1;2022-04-01 12:52:16 UTC;-1;0.25;0.00;1.89;0.00;0.00;97.86
4fbe986;1;2022-04-01 12:52:17 UTC;-1;0.38;0.00;0.75;0.00;0.00;98.87
4fbe986;1;2022-04-01 12:52:18 UTC;-1;3.89;0.00;4.14;0.00;0.00;91.97
4fbe986;1;2022-04-01 12:52:19 UTC;-1;1.01;0.00;7.55;0.00;0.00;91.45
4fbe986;1;2022-04-01 12:52:20 UTC;-1;0.51;0.00;7.63;0.00;0.00;91.86
4fbe986;1;2022-04-01 12:52:21 UTC;-1;0.38;0.00;2.26;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:52:22 UTC;-1;0.64;0.00;8.52;0.00;0.00;90.84
4fbe986;1;2022-04-01 12:52:23 UTC;-1;0.51;0.00;8.50;0.00;0.00;90.99
4fbe986;1;2022-04-01 12:52:24 UTC;-1;1.14;0.00;6.95;0.00;0.00;91.91
4fbe986;1;2022-04-01 12:52:25 UTC;-1;0.51;0.00;8.72;0.00;0.00;90.77
4fbe986;1;2022-04-01 12:52:26 UTC;-1;0.77;0.00;7.79;0.00;0.00;91.44
4fbe986;1;2022-04-01 12:52:27 UTC;-1;0.51;0.00;6.47;0.00;0.00;93.02
4fbe986;1;2022-04-01 12:52:28 UTC;-1;0.38;0.00;3.92;0.00;0.00;95.70
4fbe986;1;2022-04-01 12:52:29 UTC;-1;0.50;0.00;0.63;0.00;0.00;98.87
4fbe986;1;2022-04-01 12:52:30 UTC;-1;0.63;0.00;2.13;0.00;0.00;97.24
4fbe986;1;2022-04-01 12:52:31 UTC;-1;0.63;0.00;4.17;0.00;0.00;95.20
4fbe986;1;2022-04-01 12:52:32 UTC;-1;0.50;0.00;2.01;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:33 UTC;-1;0.62;0.00;2.12;0.00;0.00;97.25
4fbe986;1;2022-04-01 12:52:34 UTC;-1;0.88;0.00;5.30;0.00;0.00;93.81
4fbe986;1;2022-04-01 12:52:35 UTC;-1;0.76;0.00;8.13;0.00;0.00;91.11
4fbe986;1;2022-04-01 12:52:36 UTC;-1;0.76;0.00;5.60;0.00;0.00;93.64
4fbe986;1;2022-04-01 12:52:37 UTC;-1;0.38;0.00;7.81;0.00;0.00;91.81
4fbe986;1;2022-04-01 12:52:38 UTC;-1;0.63;0.00;8.11;0.00;0.00;91.25
4fbe986;1;2022-04-01 12:52:39 UTC;-1;0.63;0.00;6.73;0.00;0.00;92.64
4fbe986;1;2022-04-01 12:52:40 UTC;-1;0.76;0.00;5.57;0.00;0.00;93.67
4fbe986;1;2022-04-01 12:52:41 UTC;-1;0.51;0.00;3.80;0.00;0.00;95.70
4fbe986;1;2022-04-01 12:52:42 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:52:43 UTC;-1;0.25;0.00;3.15;0.00;0.00;96.60
4fbe986;1;2022-04-01 12:52:44 UTC;-1;1.14;0.00;5.31;0.00;0.00;93.55
4fbe986;1;2022-04-01 12:52:45 UTC;-1;0.50;0.00;4.27;0.00;0.00;95.23
4fbe986;1;2022-04-01 12:52:46 UTC;-1;0.63;0.00;8.11;0.00;0.00;91.25
4fbe986;1;2022-04-01 12:52:47 UTC;-1;0.25;0.00;2.51;0.00;0.00;97.24
4fbe986;1;2022-04-01 12:52:48 UTC;-1;3.89;0.00;5.40;0.13;0.00;90.59
4fbe986;1;2022-04-01 12:52:49 UTC;-1;0.00;0.00;1.77;0.00;0.00;98.23
4fbe986;1;2022-04-01 12:52:50 UTC;-1;0.25;0.00;2.13;0.00;0.00;97.62
4fbe986;1;2022-04-01 12:52:51 UTC;-1;0.38;0.00;2.26;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:52:52 UTC;-1;0.50;0.00;2.01;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:52:53 UTC;-1;0.63;0.00;3.02;0.00;0.00;96.35
4fbe986;1;2022-04-01 12:52:54 UTC;-1;1.39;0.00;3.02;0.13;0.00;95.47
4fbe986;1;2022-04-01 12:52:55 UTC;-1;0.38;0.00;0.25;0.00;0.00;99.37
4fbe986;1;2022-04-01 12:52:56 UTC;-1;3.40;0.00;4.03;0.00;0.00;92.57
4fbe986;1;2022-04-01 12:52:57 UTC;-1;0.25;0.00;4.81;0.00;0.00;94.94
4fbe986;1;2022-04-01 12:52:58 UTC;-1;0.89;0.00;7.88;0.00;0.00;91.23
4fbe986;1;2022-04-01 12:52:59 UTC;-1;0.62;0.00;2.25;0.00;0.00;97.12
4fbe986;1;2022-04-01 12:53:00 UTC;-1;0.13;0.00;6.08;0.00;0.00;93.79
4fbe986;1;2022-04-01 12:53:01 UTC;-1;0.26;0.00;5.37;0.00;0.00;94.37
4fbe986;1;2022-04-01 12:53:02 UTC;-1;1.14;0.00;7.61;0.00;0.00;91.24
4fbe986;1;2022-04-01 12:53:03 UTC;-1;0.38;0.00;5.61;0.00;0.00;94.01
4fbe986;1;2022-04-01 12:53:04 UTC;-1;1.39;0.00;8.49;0.00;0.00;90.11
4fbe986;1;2022-04-01 12:53:05 UTC;-1;0.50;0.00;2.01;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:53:06 UTC;-1;0.38;0.00;3.65;0.00;0.00;95.97
4fbe986;1;2022-04-01 12:53:07 UTC;-1;0.38;0.00;1.00;0.00;0.00;98.62
4fbe986;1;2022-04-01 12:53:08 UTC;-1;0.62;0.00;0.75;0.00;0.00;98.63
4fbe986;1;2022-04-01 12:53:09 UTC;-1;0.63;0.00;3.14;0.00;0.00;96.24
4fbe986;1;2022-04-01 12:53:10 UTC;-1;0.26;0.00;7.05;0.00;0.00;92.69
4fbe986;1;2022-04-01 12:53:11 UTC;-1;0.63;0.00;8.38;0.00;0.00;90.99
4fbe986;1;2022-04-01 12:53:12 UTC;-1;0.51;0.00;8.12;0.00;0.00;91.37
4fbe986;1;2022-04-01 12:53:13 UTC;-1;0.50;0.00;2.38;0.00;0.00;97.12
4fbe986;1;2022-04-01 12:53:14 UTC;-1;0.88;0.00;5.06;0.00;0.00;94.06
4fbe986;1;2022-04-01 12:53:15 UTC;-1;0.63;0.00;6.06;0.00;0.00;93.31
4fbe986;1;2022-04-01 12:53:16 UTC;-1;0.51;0.00;7.88;0.00;0.00;91.61
4fbe986;1;2022-04-01 12:53:17 UTC;-1;0.50;0.00;1.89;0.00;0.00;97.61
4fbe986;1;2022-04-01 12:53:18 UTC;-1;3.51;0.00;4.76;0.13;0.00;91.60
4fbe986;1;2022-04-01 12:53:19 UTC;-1;0.50;0.00;2.52;0.00;0.00;96.98
4fbe986;1;2022-04-01 12:53:20 UTC;-1;0.38;0.00;1.13;0.00;0.00;98.50
4fbe986;1;2022-04-01 12:53:21 UTC;-1;0.50;0.00;1.25;0.00;0.00;98.25
4fbe986;1;2022-04-01 12:53:22 UTC;-1;0.50;0.00;3.91;0.00;0.00;95.59
4fbe986;1;2022-04-01 12:53:23 UTC;-1;0.63;0.00;2.79;0.00;0.00;96.58
4fbe986;1;2022-04-01 12:53:24 UTC;-1;0.63;0.00;5.53;0.00;0.00;93.84
4fbe986;1;2022-04-01 12:53:25 UTC;-1;0.64;0.00;8.28;0.00;0.00;91.08
4fbe986;1;2022-04-01 12:53:26 UTC;-1;0.89;0.00;7.77;0.00;0.00;91.34
4fbe986;1;2022-04-01 12:53:27 UTC;-1;0.50;0.00;2.38;0.00;0.00;97.12
4fbe986;1;2022-04-01 12:53:28 UTC;-1;0.38;0.00;2.26;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:53:29 UTC;-1;0.64;0.00;7.37;0.00;0.00;91.99
4fbe986;1;2022-04-01 12:53:30 UTC;-1;0.89;0.00;8.02;0.00;0.00;91.09
4fbe986;1;2022-04-01 12:53:31 UTC;-1;0.76;0.00;7.47;0.00;0.00;91.77
4fbe986;1;2022-04-01 12:53:32 UTC;-1;0.50;0.00;3.39;0.00;0.00;96.11
4fbe986;1;2022-04-01 12:53:33 UTC;-1;0.50;0.00;2.39;0.00;0.00;97.11
4fbe986;1;2022-04-01 12:53:34 UTC;-1;1.13;0.00;2.50;0.00;0.00;96.37
4fbe986;1;2022-04-01 12:53:35 UTC;-1;0.38;0.00;4.29;0.00;0.00;95.33
4fbe986;1;2022-04-01 12:53:36 UTC;-1;1.01;0.00;6.70;0.00;0.00;92.29
4fbe986;1;2022-04-01 12:53:37 UTC;-1;0.39;0.00;7.19;0.00;0.00;92.43
4fbe986;1;2022-04-01 12:53:38 UTC;-1;0.38;0.00;8.40;0.00;0.00;91.22
4fbe986;1;2022-04-01 12:53:39 UTC;-1;0.51;0.00;5.73;0.00;0.00;93.77
4fbe986;1;2022-04-01 12:53:40 UTC;-1;0.76;0.00;6.09;0.00;0.00;93.15
4fbe986;1;2022-04-01 12:53:41 UTC;-1;0.64;0.00;7.79;0.13;0.00;91.44
4fbe986;1;2022-04-01 12:53:42 UTC;-1;0.64;0.00;7.78;0.00;0.00;91.58
4fbe986;1;2022-04-01 12:53:43 UTC;-1;0.38;0.00;8.78;0.00;0.00;90.84
4fbe986;1;2022-04-01 12:53:44 UTC;-1;1.13;0.00;6.03;0.00;0.00;92.84
4fbe986;1;2022-04-01 12:53:45 UTC;-1;0.89;0.00;3.55;0.00;0.00;95.56
4fbe986;1;2022-04-01 12:53:46 UTC;-1;0.38;0.00;1.51;0.13;0.00;97.99
4fbe986;1;2022-04-01 12:53:47 UTC;-1;0.38;0.00;2.89;0.00;0.00;96.73
4fbe986;1;2022-04-01 12:53:48 UTC;-1;3.90;0.00;4.53;0.00;0.00;91.56
4fbe986;1;2022-04-01 12:53:49 UTC;-1;0.51;0.00;4.94;0.00;0.00;94.56
4fbe986;1;2022-04-01 12:53:50 UTC;-1;0.64;0.00;7.65;0.00;0.00;91.71
4fbe986;1;2022-04-01 12:53:51 UTC;-1;0.76;0.00;8.15;0.00;0.00;91.08
4fbe986;1;2022-04-01 12:53:52 UTC;-1;0.51;0.00;8.27;0.00;0.00;91.22
4fbe986;1;2022-04-01 12:53:53 UTC;-1;0.64;0.00;8.03;0.00;0.00;91.34
4fbe986;1;2022-04-01 12:53:54 UTC;-1;1.79;0.00;7.65;0.13;0.00;90.43
4fbe986;1;2022-04-01 12:53:55 UTC;-1;0.26;0.00;8.19;0.00;0.00;91.55
4fbe986;1;2022-04-01 12:53:56 UTC;-1;1.40;0.00;8.13;0.00;0.00;90.47
4fbe986;1;2022-04-01 12:53:57 UTC;-1;0.76;0.00;5.19;0.00;0.00;94.05
4fbe986;1;2022-04-01 12:53:58 UTC;-1;0.63;0.00;3.65;0.00;0.00;95.72
4fbe986;1;2022-04-01 12:53:59 UTC;-1;0.38;0.00;0.75;0.00;0.00;98.87
4fbe986;1;2022-04-01 12:54:00 UTC;-1;0.25;0.00;1.25;0.00;0.00;98.49
4fbe986;1;2022-04-01 12:54:01 UTC;-1;0.25;0.00;1.01;0.00;0.00;98.74
4fbe986;1;2022-04-01 12:54:02 UTC;-1;0.87;0.00;2.12;0.00;0.00;97.01
4fbe986;1;2022-04-01 12:54:03 UTC;-1;0.50;0.00;2.13;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:54:04 UTC;-1;0.63;0.00;2.26;0.00;0.00;97.11
4fbe986;1;2022-04-01 12:54:05 UTC;-1;0.25;0.00;2.25;0.00;0.00;97.50
4fbe986;1;2022-04-01 12:54:06 UTC;-1;0.63;0.00;2.00;0.00;0.00;97.37
4fbe986;1;2022-04-01 12:54:07 UTC;-1;0.25;0.00;2.13;0.00;0.00;97.62
4fbe986;1;2022-04-01 12:54:08 UTC;-1;0.13;0.00;1.89;0.00;0.00;97.98
4fbe986;1;2022-04-01 12:54:09 UTC;-1;0.25;0.00;2.01;0.00;0.00;97.74
4fbe986;1;2022-04-01 12:54:10 UTC;-1;0.51;0.00;3.42;0.00;0.00;96.08
4fbe986;1;2022-04-01 12:54:11 UTC;-1;0.38;0.00;3.79;0.00;0.00;95.83
4fbe986;1;2022-04-01 12:54:12 UTC;-1;0.62;0.00;0.75;0.00;0.00;98.62
4fbe986;1;2022-04-01 12:54:13 UTC;-1;0.76;0.00;3.91;0.00;0.00;95.33
4fbe986;1;2022-04-01 12:54:14 UTC;-1;0.88;0.00;5.06;0.00;0.00;94.06
4fbe986;1;2022-04-01 12:54:15 UTC;-1;0.13;0.00;7.57;0.00;0.00;92.30
4fbe986;1;2022-04-01 12:54:16 UTC;-1;1.02;0.00;7.75;0.00;0.00;91.23
4fbe986;1;2022-04-01 12:54:17 UTC;-1;0.76;0.00;8.59;0.00;0.00;90.66
4fbe986;1;2022-04-01 12:54:18 UTC;-1;3.82;0.00;7.39;0.13;0.00;88.66
4fbe986;1;2022-04-01 12:54:19 UTC;-1;0.89;0.00;8.12;0.00;0.00;90.99
4fbe986;1;2022-04-01 12:54:20 UTC;-1;0.38;0.00;2.51;0.00;0.00;97.11
4fbe986;1;2022-04-01 12:54:21 UTC;-1;0.38;0.00;4.29;0.00;0.00;95.33
4fbe986;1;2022-04-01 12:54:22 UTC;-1;0.38;0.00;2.13;0.00;0.00;97.49
4fbe986;1;2022-04-01 12:54:23 UTC;-1;0.76;0.00;3.67;0.00;0.00;95.58
4fbe986;1;2022-04-01 12:54:24 UTC;-1;1.75;0.00;2.88;0.00;0.00;95.36
4fbe986;1;2022-04-01 12:54:25 UTC;-1;0.38;0.00;1.76;0.00;0.00;97.87
4fbe986;1;2022-04-01 12:54:26 UTC;-1;0.51;0.00;4.55;0.00;0.00;94.95
4fbe986;1;2022-04-01 12:54:27 UTC;-1;0.63;0.00;3.52;0.00;0.00;95.85
4fbe986;1;2022-04-01 12:54:28 UTC;-1;0.38;0.00;1.76;0.00;0.00;97.86
4fbe986;1;2022-04-01 12:54:29 UTC;-1;0.50;0.00;1.76;0.00;0.00;97.74
4fbe986;1;2022-04-01 12:54:30 UTC;-1;0.50;0.00;2.24;0.00;0.00;97.26
4fbe986;1;2022-04-01 12:54:31 UTC;-1;0.25;0.00;2.01;0.00;0.00;97.74
4fbe986;1;2022-04-01 12:54:32 UTC;-1;0.38;0.00;2.01;0.00;0.00;97.61
4fbe986;1;2022-04-01 12:54:33 UTC;-1;0.50;0.00;2.00;0.00;0.00;97.50
4fbe986;1;2022-04-01 12:54:34 UTC;-1;0.88;0.00;2.13;0.00;0.00;96.99
4fbe986;1;2022-04-01 12:54:35 UTC;-1;0.13;0.00;1.89;0.00;0.00;97.99
4fbe986;1;2022-04-01 12:54:36 UTC;-1;0.25;0.00;1.13;0.00;0.00;98.62
4fbe986;1;2022-04-01 12:54:37 UTC;-1;0.50;0.00;1.00;0.00;0.00;98.50
4fbe986;1;2022-04-01 12:54:38 UTC;-1;4.92;0.00;4.29;0.76;0.00;90.03
4fbe986;1;2022-04-01 12:54:39 UTC;-1;0.63;0.00;4.04;0.00;0.00;95.33
4fbe986;1;2022-04-01 12:54:40 UTC;-1;0.77;0.00;5.87;0.00;0.00;93.36
4fbe986;1;2022-04-01 12:54:41 UTC;-1;0.38;0.00;5.85;0.00;0.00;93.77
4fbe986;1;2022-04-01 12:54:42 UTC;-1;0.64;0.00;7.79;0.00;0.00;91.57
